"-m10 -p1 -n68600 -l9 -t", 7.80
"-m12 -p1 -n51815 -l9 -t", 7.80
"-m12 -p1 -n57647 -l13 -t", 7.80
"-m14 -p1 -n21885 -l9 -t", 7.80
"-m8 -p1 -n20985 -l9 -t", 7.80
"-m10 -p1 -n20975 -l11 -t", 7.90
"-m12 -p1 -n44691 -l10 -t", 7.90
"-m14 -p1 -n46995 -l16 -t", 7.90
"-m8 -p1 -n44442 -l7 -t", 7.90
"-m8 -p1 -n49905 -l7 -t", 7.90
"-m10 -p1 -n14080 -l4 -t", 8.00
"-m10 -p1 -n34196 -l15 -t", 8.00
"-m10 -p1 -n36621 -l12 -t", 8.00
"-m10 -p1 -n69402 -l8 -t", 8.00
"-m12 -p1 -n13066 -l6 -t", 8.00
"-m12 -p1 -n36716 -l13 -t", 8.00
"-m12 -p1 -n37331 -l5 -t", 8.00
"-m6 -p1 -n61022 -l16 -t", 8.00
"-m8 -p1 -n39606 -l13 -t", 8.00
"-m10 -p1 -n10000 -l10 -t", 8.10
"-m10 -p1 -n44089 -l13 -t", 8.10
"-m10 -p1 -n48195 -l14 -t", 8.10
"-m10 -p1 -n58360 -l7 -t", 8.10
"-m14 -p1 -n47014 -l8 -t", 8.10
"-m8 -p1 -n49857 -l12 -t", 8.10
"-m10 -p1 -n13430 -l10 -t", 8.20
"-m10 -p1 -n20570 -l16 -t", 8.20
"-m10 -p1 -n65422 -l16 -t", 8.20
"-m12 -p1 -n12366 -l15 -t", 8.20
"-m12 -p1 -n14983 -l7 -t", 8.20
"-m14 -p1 -n48929 -l15 -t", 8.20
"-m14 -p1 -n49723 -l14 -t", 8.20
"-m8 -p1 -n42483 -l14 -t", 8.20
"-m8 -p1 -n56305 -l16 -t", 8.20
"-m10 -p1 -n14384 -l5 -t", 8.30
"-m10 -p1 -n27517 -l13 -t", 8.30
"-m10 -p1 -n56908 -l13 -t", 8.30
"-m12 -p1 -n59020 -l14 -t", 8.30
"-m12 -p1 -n67179 -l7 -t", 8.30
"-m8 -p1 -n44978 -l16 -t", 8.30
"-m10 -p1 -n39184 -l13 -t", 8.40
"-m12 -p1 -n31296 -l13 -t", 8.40
"-m12 -p1 -n54001 -l16 -t", 8.40
"-m8 -p1 -n43823 -l16 -t", 8.40
"-m8 -p1 -n51706 -l4 -t", 8.40
"-m10 -p1 -n38822 -l13 -t", 8.50
"-m10 -p1 -n39782 -l13 -t", 8.50
"-m12 -p1 -n21899 -l5 -t", 8.50
"-m6 -p1 -n41306 -l6 -t", 8.50
"-m6 -p1 -n44937 -l16 -t", 8.50
"-m8 -p1 -n18400 -l14 -t", 8.50
"-m8 -p1 -n31249 -l8 -t", 8.50
"-m12 -p1 -n69641 -l13 -t", 8.60
"-m8 -p1 -n53385 -l9 -t", 8.60
"-m10 -p1 -n55640 -l16 -t", 8.70
"-m12 -p1 -n61022 -l6 -t", 8.70
"-m8 -p1 -n15223 -l15 -t", 8.70
"-m8 -p1 -n31022 -l16 -t", 8.70
"-m8 -p1 -n31022 -l5 -t", 8.70
"-m8 -p1 -n40034 -l6 -t", 8.70
"-m8 -p1 -n41393 -l10 -t", 8.70
"-m12 -p1 -n52687 -l16 -t", 8.80
"-m6 -p1 -n33840 -l8 -t", 8.80
"-m6 -p1 -n39043 -l6 -t", 8.80
"-m8 -p1 -n51522 -l5 -t", 8.80
"-m8 -p1 -n64324 -l5 -t", 8.80
"-m10 -p1 -n21865 -l11 -t", 8.90
"-m8 -p1 -n28166 -l4 -t", 8.90
"-m8 -p1 -n44190 -l16 -t", 8.90
"-m10 -p1 -n23021 -l16 -t", 9.00
"-m10 -p1 -n28398 -l8 -t", 9.00
"-m6 -p1 -n31847 -l7 -t", 9.00
"-m8 -p1 -n10842 -l12 -t", 9.00
"-m8 -p1 -n36583 -l11 -t", 9.00
"-m8 -p1 -n37822 -l14 -t", 9.00
"-m8 -p1 -n38330 -l12 -t", 9.00
"-m8 -p1 -n39993 -l13 -t", 9.00
"-m10 -p1 -n17427 -l10 -t", 9.10
"-m6 -p1 -n21216 -l7 -t", 9.10
"-m8 -p1 -n41069 -l13 -t", 9.10
"-m8 -p1 -n65960 -l8 -t", 9.10
"-m6 -p1 -n28964 -l8 -t", 9.20
"-m6 -p1 -n40309 -l7 -t", 9.20
"-m8 -p1 -n25326 -l5 -t", 9.20
"-m8 -p1 -n37822 -l16 -t", 9.20
"-m8 -p1 -n42389 -l6 -t", 9.20
"-m8 -p1 -n53185 -l4 -t", 9.20
"-m8 -p1 -n61106 -l11 -t", 9.20
"-m6 -p1 -n11991 -l5 -t", 9.30
"-m6 -p1 -n33846 -l9 -t", 9.30
"-m6 -p1 -n48200 -l14 -t", 9.30
"-m6 -p1 -n68261 -l15 -t", 9.30
"-m8 -p1 -n10411 -l11 -t", 9.30
"-m8 -p1 -n17055 -l14 -t", 9.30
"-m8 -p1 -n38260 -l16 -t", 9.30
"-m10 -p1 -n47336 -l16 -t", 9.40
"-m8 -p1 -n31315 -l9 -t", 9.40
"-m8 -p1 -n32147 -l11 -t", 9.40
"-m6 -p1 -n12722 -l12 -t", 9.50
"-m6 -p1 -n33399 -l13 -t", 9.50
"-m8 -p1 -n13796 -l16 -t", 9.50
"-m8 -p1 -n20985 -l14 -t", 9.50
"-m8 -p1 -n21394 -l6 -t", 9.50
"-m6 -p1 -n38640 -l13 -t", 9.60
"-m6 -p1 -n46685 -l13 -t", 9.60
"-m6 -p1 -n54368 -l15 -t", 9.60
"-m6 -p1 -n63322 -l16 -t", 9.60
"-m8 -p1 -n34201 -l9 -t", 9.60
"-m8 -p1 -n44190 -l14 -t", 9.60
"-m8 -p1 -n60458 -l16 -t", 9.60
"-m6 -p1 -n23223 -l13 -t", 9.70
"-m8 -p1 -n33793 -l9 -t", 9.70
"-m10 -p1 -n49121 -l16 -t", 9.80
"-m6 -p1 -n24986 -l5 -t", 9.80
"-m6 -p1 -n37544 -l15 -t", 9.80
"-m8 -p1 -n25568 -l13 -t", 9.80
"-m6 -p1 -n37155 -l13 -t", 9.90
"-m6 -p1 -n53783 -l15 -t", 9.90
"-m8 -p1 -n12928 -l13 -t", 9.90
"-m6 -p1 -n66132 -l7 -t", 10.00
"-m6 -p1 -n13303 -l11 -t", 10.10
"-m6 -p1 -n36966 -l6 -t", 10.10
"-m6 -p1 -n52778 -l13 -t", 10.10
"-m6 -p1 -n54132 -l6 -t", 10.10
"-m6 -p1 -n58450 -l12 -t", 10.10
"-m6 -p1 -n67477 -l8 -t", 10.10
"-m6 -p1 -n34459 -l15 -t", 10.20
"-m6 -p1 -n37287 -l16 -t", 10.20
"-m6 -p1 -n13195 -l4 -t", 10.30
"-m6 -p1 -n17289 -l10 -t", 10.30
"-m6 -p1 -n64253 -l9 -t", 10.30
"-m8 -p1 -n53060 -l16 -t", 10.30
"-m6 -p1 -n12405 -l13 -t", 10.40
"-m6 -p1 -n60551 -l5 -t", 10.40
"-m8 -p1 -n46342 -l14 -t", 10.40
"-m6 -p1 -n18335 -l9 -t", 10.50
"-m6 -p1 -n41976 -l15 -t", 10.50
"-m6 -p1 -n65785 -l8 -t", 10.50
"-m8 -p1 -n41938 -l9 -t", 10.50
"-m6 -p1 -n53923 -l5 -t", 10.60
"-m10 -p1 -n61375 -l16 -t", 10.70
"-m6 -p1 -n11205 -l8 -t", 10.70
"-m6 -p1 -n51368 -l16 -t", 10.70
"-m6 -p1 -n31351 -l4 -t", 10.80
"-m6 -p1 -n40393 -l4 -t", 10.80
"-m6 -p1 -n60192 -l9 -t", 10.80
"-m6 -p1 -n39993 -l13 -t", 10.90
"-m6 -p1 -n61357 -l11 -t", 10.90
"-m6 -p1 -n68648 -l11 -t", 10.90
"-m6 -p1 -n20609 -l12 -t", 11.00
"-m6 -p1 -n54278 -l6 -t", 11.00
"-m6 -p1 -n55429 -l9 -t", 11.00
"-m8 -p1 -n38330 -l14 -t", 11.00
"-m4 -p1 -n41765 -l14 -t", 11.10
"-m6 -p1 -n64379 -l9 -t", 11.10
"-m6 -p1 -n10735 -l6 -t", 11.20
"-m6 -p1 -n38409 -l15 -t", 11.20
"-m6 -p1 -n53923 -l6 -t", 11.20
"-m6 -p1 -n70000 -l10 -t", 11.20
"-m4 -p1 -n68016 -l12 -t", 11.30
"-m4 -p1 -n69500 -l4 -t", 11.30
"-m6 -p1 -n14595 -l10 -t", 11.40
"-m4 -p1 -n13047 -l9 -t", 11.50
"-m4 -p1 -n13699 -l16 -t", 11.50
"-m4 -p1 -n27602 -l9 -t", 11.50
"-m6 -p1 -n29704 -l10 -t", 11.60
"-m6 -p1 -n42765 -l6 -t", 11.60
"-m4 -p1 -n43313 -l9 -t", 11.70
"-m6 -p1 -n27155 -l7 -t", 11.70
"-m6 -p1 -n48571 -l15 -t", 11.70
"-m4 -p1 -n30275 -l11 -t", 11.80
"-m4 -p1 -n64920 -l9 -t", 11.80
"-m6 -p1 -n17407 -l15 -t", 11.80
"-m4 -p1 -n37715 -l6 -t", 11.90
"-m6 -p1 -n54739 -l11 -t", 11.90
"-m4 -p1 -n16308 -l13 -t", 12.00
"-m4 -p1 -n29924 -l10 -t", 12.00
"-m4 -p1 -n52037 -l10 -t", 12.00
"-m4 -p1 -n63602 -l8 -t", 12.00
"-m6 -p1 -n47755 -l10 -t", 12.00
"-m4 -p1 -n16189 -l16 -t", 12.10
"-m4 -p1 -n40378 -l5 -t", 12.10
"-m4 -p1 -n25541 -l12 -t", 12.20
"-m4 -p1 -n45966 -l16 -t", 12.20
"-m6 -p1 -n57605 -l8 -t", 12.20
"-m4 -p1 -n12758 -l12 -t", 12.30
"-m4 -p1 -n55240 -l13 -t", 12.30
"-m6 -p1 -n65877 -l8 -t", 12.30
"-m4 -p1 -n17521 -l5 -t", 12.40
"-m4 -p1 -n29316 -l15 -t", 12.40
"-m4 -p1 -n19433 -l9 -t", 12.50
"-m4 -p1 -n33911 -l5 -t", 12.60
"-m4 -p1 -n44243 -l5 -t", 12.60
"-m4 -p1 -n10281 -l11 -t", 12.70
"-m4 -p1 -n12758 -l10 -t", 12.70
"-m4 -p1 -n22768 -l6 -t", 12.70
"-m4 -p1 -n38651 -l16 -t", 12.70
"-m4 -p1 -n24885 -l7 -t", 12.80
"-m4 -p1 -n54178 -l4 -t", 12.80
"-m4 -p1 -n11777 -l7 -t", 12.90
"-m4 -p1 -n23473 -l5 -t", 12.90
"-m4 -p1 -n28525 -l9 -t", 12.90
"-m4 -p1 -n14211 -l9 -t", 13.10
"-m4 -p1 -n65236 -l6 -t", 13.10
"-m4 -p1 -n67738 -l10 -t", 13.10
